producttype;code;baseProduct;ean;"""><img src=x onerror=alert(1)>";desc;summary;thumbnail;fullsize;media;style;size;swatchcodes;swatchcolors;price;surchargetype;surchargevalue
variant;300466681;104668;;The Reservoir Beanie magenta Uni;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/104668_8.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/104668_8.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/104668_8.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/104668_8.jpg;magenta;Uni;pink;#E7A1B0;14.54;ABSOLUTE;0.0
variant;300453378;102277;;Trace Helm white pearl S;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/102277_7.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/102277_7.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/102277_7.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/102277_7.jpg;white pearl;S;white;#FFFFFF;40.46;ABSOLUTE;0.0
variant;300395985;93762;;The Brick Beanie lemon Uni;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/93762_2.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/93762_2.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/93762_2.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/93762_2.jpg;lemon;Uni;yellow;#FFFF00;14.54;ABSOLUTE;0.0
variant;300453375;102277;;Trace Helm white XL;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/102277_10.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/102277_10.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/102277_10.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/102277_10.jpg;white;XL;white;#FFFFFF;40.46;ABSOLUTE;0.0
variant;300453374;102277;;Trace Helm white S;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/102277_10.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/102277_10.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/102277_10.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/102277_10.jpg;white;S;white;#FFFFFF;40.46;ABSOLUTE;0.0
variant;300453373;102277;;Trace Helm white M;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/102277_10.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/102277_10.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/102277_10.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/102277_10.jpg;white;M;white;#FFFFFF;40.46;ABSOLUTE;0.0
variant;300453372;102277;;Trace Helm white L;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/102277_10.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/102277_10.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/102277_10.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/102277_10.jpg;white;L;white;#FFFFFF;40.46;ABSOLUTE;0.0
variant;300564391;117211;;Easy Beanie black Uni;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/117211_3.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/117211_3.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/117211_3.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/117211_3.jpg;black;Uni;black;#000000;16.16;ABSOLUTE;0.0
variant;300453377;102277;;Trace Helm white pearl M;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/102277_7.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/102277_7.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/102277_7.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/102277_7.jpg;white pearl;M;white;#FFFFFF;40.46;ABSOLUTE;0.0
variant;300476951;105979;;The Stripee Fresh Beanie raspberry blue Uni;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/105979_4.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/105979_4.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/105979_4.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/105979_4.jpg;raspberry blue;Uni;blue;#0000FF;26.69;ABSOLUTE;0.0
variant;300678855;132871;;Limited Jacket summer green XL;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/132871_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/132871_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/132871_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/132871_1.jpg;summer green;XL;green;#008000;485.96;ABSOLUTE;0.0
variant;300649655;100988;;Cascata Beanie black/red Uni;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/100988_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/100988_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/100988_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/100988_1.jpg;black/red;Uni;red,black;#FF0000,#000000;28.31;ABSOLUTE;0.0
variant;300466682;104668;;The Reservoir Beanie red Uni;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/104668_3.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/104668_3.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/104668_3.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/104668_3.jpg;red;Uni;red;#FF0000;14.54;ABSOLUTE;0.0
variant;300415709;96022;;Trope Beanie smurf Uni;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/96022_7.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/96022_7.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/96022_7.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/96022_7.jpg;smurf;Uni;blue;#0000FF;28.31;ABSOLUTE;0.0
variant;300395983;93762;;The Brick Beanie husky Uni;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/93762_4.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/93762_4.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/93762_4.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/93762_4.jpg;husky;Uni;;;14.54;ABSOLUTE;0.0
variant;300476944;105977;;The Life Beanie black Uni;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/105977_2.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/105977_2.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/105977_2.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/105977_2.jpg;black;Uni;black;#000000;15.35;ABSOLUTE;0.0
variant;300395982;93762;;The Brick Beanie ski high Uni;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/93762_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/93762_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/93762_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/93762_1.jpg;ski high;Uni;blue;#0000FF;14.54;ABSOLUTE;0.0
variant;300415715;96022;;Trope Beanie purple label Uni;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/96022_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/96022_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/96022_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/96022_1.jpg;purple label;Uni;purple;#800080;28.31;ABSOLUTE;0.0
variant;300415711;96022;;Trope Beanie mocha Uni;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/96022_2.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/96022_2.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/96022_2.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/96022_2.jpg;mocha;Uni;blue,brown;#0000FF,#A52A2A;28.31;ABSOLUTE;0.0
variant;300415713;96022;;Trope Beanie hunter Uni;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/96022_6.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/96022_6.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/96022_6.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/96022_6.jpg;hunter;Uni;orange;#FFA500;28.31;ABSOLUTE;0.0
variant;300466683;104668;;The Reservoir Beanie purple Uni;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/104668_2.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/104668_2.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/104668_2.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/104668_2.jpg;purple;Uni;purple;#800080;14.54;ABSOLUTE;0.0
variant;300476956;105979;;The Stripee Fresh Beanie yellow blue Uni;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/105979_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/105979_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/105979_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/105979_1.jpg;yellow blue;Uni;blue,yellow;#0000FF,#FFFF00;26.69;ABSOLUTE;0.0
variant;300678852;132871;;Limited Jacket summer green L;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/132871_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/132871_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/132871_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/132871_1.jpg;summer green;L;green;#008000;485.96;ABSOLUTE;0.0
variant;300466685;104668;;The Reservoir Beanie yellow Uni;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/104668_7.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/104668_7.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/104668_7.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/104668_7.jpg;yellow;Uni;yellow;#FFFF00;14.54;ABSOLUTE;0.0
variant;300415712;96022;;Trope Beanie astro turf Uni;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/96022_5.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/96022_5.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/96022_5.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/96022_5.jpg;astro turf;Uni;;;28.31;ABSOLUTE;0.0
variant;300466684;104668;;The Reservoir Beanie white Uni;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/104668_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/104668_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/104668_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/104668_1.jpg;white;Uni;white;#FFFFFF;14.54;ABSOLUTE;0.0
variant;300466678;104668;;The Reservoir Beanie royal blue Uni;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/104668_9.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/104668_9.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/104668_9.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/104668_9.jpg;royal blue;Uni;blue;#0000FF;14.54;ABSOLUTE;0.0
variant;300415714;96022;;Trope Beanie cardinal Uni;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/96022_4.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/96022_4.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/96022_4.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/96022_4.jpg;cardinal;Uni;red;#FF0000;28.31;ABSOLUTE;0.0
variant;300476955;105979;;The Stripee Fresh Beanie white green Uni;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/105979_5.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/105979_5.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/105979_5.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/105979_5.jpg;white green;Uni;white,green;#FFFFFF,#008000;26.69;ABSOLUTE;0.0
variant;300466679;104668;;The Reservoir Beanie charcoal Uni;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/104668_5.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/104668_5.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/104668_5.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/104668_5.jpg;charcoal;Uni;black;#000000;14.54;ABSOLUTE;0.0
variant;300444080;100988;;Cascata Beanie olympian blue Uni;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/100988_2.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/100988_2.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/100988_2.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/100988_2.jpg;olympian blue;Uni;blue;#0000FF;28.31;ABSOLUTE;0.0
variant;300453365;102277;;Trace Helm trench green M;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/102277_4.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/102277_4.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/102277_4.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/102277_4.jpg;trench green;M;green;#008000;40.46;ABSOLUTE;0.0
variant;300453371;102277;;Trace Helm radical XL;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/102277_24.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/102277_24.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/102277_24.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/102277_24.jpg;radical;XL;blue;#0000FF;40.46;ABSOLUTE;0.0
variant;300423386;96990;;Custom 11/12 white L;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/96990_10.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/96990_10.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/96990_10.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/96990_10.jpg;white;L;white;#FFFFFF;101.21;ABSOLUTE;0.0
variant;300423288;96977;;Custom Est 11/12 white M;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/96977_12.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/96977_12.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/96977_12.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/96977_12.jpg;white;M;white;#FFFFFF;97.16;ABSOLUTE;0.0
variant;300423287;96977;;Custom Est 11/12 white L;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/96977_12.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/96977_12.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/96977_12.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/96977_12.jpg;white;L;white;#FFFFFF;97.16;ABSOLUTE;0.0
variant;300423282;96977;;Custom Est 11/12 teal M;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/96977_34.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/96977_34.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/96977_34.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/96977_34.jpg;teal;M;blue;#0000FF;97.16;ABSOLUTE;0.0
variant;300423281;96977;;Custom Est 11/12 teal L;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/96977_34.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/96977_34.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/96977_34.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/96977_34.jpg;teal;L;blue;#0000FF;97.16;ABSOLUTE;0.0
variant;300423381;96990;;Custom 11/12 teal M;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/96990_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/96990_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/96990_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/96990_1.jpg;teal;M;blue;#0000FF;101.21;ABSOLUTE;0.0
variant;300423278;96977;;Custom Est 11/12 black L;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/96977_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/96977_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/96977_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/96977_1.jpg;black;L;black;#000000;97.16;ABSOLUTE;0.0
variant;300423387;96990;;Custom 11/12 white M;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/96990_10.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/96990_10.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/96990_10.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/96990_10.jpg;white;M;white;#FFFFFF;101.21;ABSOLUTE;0.0
variant;300423286;96977;;Custom Est 11/12 red S;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/96977_23.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/96977_23.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/96977_23.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/96977_23.jpg;red;S;red;#FF0000;97.16;ABSOLUTE;0.0
variant;300423385;96990;;Custom 11/12 red S;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/96990_19.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/96990_19.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/96990_19.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/96990_19.jpg;red;S;red;#FF0000;101.21;ABSOLUTE;0.0
variant;300423284;96977;;Custom Est 11/12 red L;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/96977_23.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/96977_23.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/96977_23.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/96977_23.jpg;red;L;red;#FF0000;97.16;ABSOLUTE;0.0
variant;300423279;96977;;Custom Est 11/12 black M;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/96977_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/96977_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/96977_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/96977_1.jpg;black;M;black;#000000;97.16;ABSOLUTE;0.0
variant;10176;7907;;Board Grip yellow Uni;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/7907_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/7907_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/7907_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/7907_1.jpg;yellow;Uni;yellow;#FFFF00;80.96;ABSOLUTE;0.0
variant;13105;5203;;Repair Candle 6 mm graphite Uni;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/5203_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/5203_1.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/5203_1.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/5203_1.jpg;graphite;Uni;grey;#808080;4.01;ABSOLUTE;0.0
variant;13106;5203;;Repair Candle 6 mm transparent Uni;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/5203_2.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/5203_2.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/5203_2.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/5203_2.jpg;transparent;Uni;;;4.01;ABSOLUTE;0.0
variant;300423285;96977;;Custom Est 11/12 red M;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/96977_23.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/96977_23.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/96977_23.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/96977_23.jpg;red;M;red;#FF0000;97.16;ABSOLUTE;0.0
variant;300423388;96990;;Custom 11/12 white S;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/96990_10.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/96990_10.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/96990_10.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/96990_10.jpg;white;S;white;#FFFFFF;101.21;ABSOLUTE;0.0
variant;300564392;117211;;Easy Beanie cyan Uni;;;https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/117211_9.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/117211_9.jpg;https://s3.amazonaws.com/caas-demo-products/images/300Wx300H/117211_9.jpg,https://s3.amazonaws.com/caas-demo-products/images/96Wx96H/117211_9.jpg;cyan;Uni;blue;#0000FF;16.16;ABSOLUTE;0.0
